fascicule,article_id,title,n_words,n_tokens
4715618,DIV.371,"MUSIQUES MILITAIRES : Jeudi 26 avril, de 4 h. 3/4 à 5 h. 3/4",945,1074
4715618,DIV.390,Une pensée par jour,23,37
4715618,DIV.396,DÉCLARATIONS DE FAILLITES DU 23 AVRIL,65,182
4715618,DIV.412,Nouveaux exploits DE ROCAMBOLE : TROISIÈME PARTIE LES REPRÉSAILLES,1561,2334
4715618,DIV.468,EN TURQUIE : CARNET DE VOYAGE D'UN PARISIEN,919,1421
4715618,DIV.496,Publicité,15,38
4715618,DIV.499,Annonces,21,55
4715618,DIV.503,Publicité,91,190
4715618,DIV.513,Publicité,69,147
4715618,DIV.523,Publicité,83,204
4715618,DIV.530,Publicité,67,125
4715618,DIV.533,Publicité,35,63
4715618,DIV.537,Publicité,26,61
4715618,DIV.540,Publicité,16,33
4715618,DIV.543,Publicité,27,65
4715618,DIV.546,Publicité,14,34
4715618,DIV.552,Publicité,168,301
4715618,DIV.564,Publicité,125,317
4715618,DIV.571,BULLETIN FINANCIER Du 25 avril 1877.,265,414
4715618,DIV.582,DIV.582,2237,3918
4715618,DIV.610,DIV.610,37,58
4715618,DIV.616,DIV.616,30,50
4715618,DIV.619,DIV.619,37,66
4715618,DIV.623,SPECTACLES DU JEUDI 26 AVRIL,139,328
4717145,DIV.32,DIV.32,252,387
4717145,DIV.45,DIV.45,56,98
4717145,DIV.49,DIV.49,109,172
4717145,DIV.53,DIV.53,97,156
4717145,DIV.60,DIV.60,54,81
4717145,DIV.63,DIV.63,121,161
4717145,DIV.67,DIV.67,88,138
4717145,DIV.71,DIV.71,85,140
4717145,DIV.75,DIV.75,83,143
4717145,DIV.84,DIV.84,31,39
4717145,DIV.88,DIV.88,128,183
4717145,DIV.94,DIV.94,70,99
4717145,DIV.97,DIV.97,79,125
4717145,DIV.103,DIV.103,65,100
4717145,DIV.108,DIV.108,60,106
4717145,DIV.112,LA GUERRE AVEC LA CHINE,179,282
4717145,DIV.125,M. POUYER-QUERTIER A GISORS,467,720
4717145,DIV.138,Les tremblements de terre,340,524
4717145,DIV.155,L'ASSASSINAT DE LA VILLETTE : Obsèques de Mme Parlange,125,206
4717145,DIV.167,DIV.167,42,77
4717145,DIV.172,DIV.172,137,199
4717145,DIV.179,DIV.179,80,137
4717145,DIV.183,DIV.183,84,145
4717145,DIV.186,DIV.186,195,314
4717145,DIV.192,DIV.192,36,50
4717145,DIV.195,Le chauffage de l'Hôtel-de-Ville,195,347
4717145,DIV.204,TRIBUNAL DE COMMERCE,140,215
4717145,DIV.211,Le scandale de Beaucaire,211,312
4717145,DIV.220,Les diamants de la couronne,134,263
4717145,DIV.228,Les morts de l'Institut,73,140
4717145,DIV.239,La commission des logements insalubres,193,298
4717145,DIV.246,Le mot pour rire,38,56
4717145,DIV.253,LE PRINCE DE MORIA : DEUXIÈME PARTIE,3404,5071
4717145,DIV.361,Récit navrant,429,656
4717145,DIV.378,Horrible pari,211,317
